School
"Dr. A.P.J Abdul Kalam University, School of Management Sciences - [SMS], Varanasi"
"International Institute of Fashion Technology, [IIFT] Chandigarh"
"International Institute of Fashion Technology, New Delhi"
"International Institute of Health Management Research - [IIHMR], New Delhi"
"International Institute of Health Management Research (IIHMR Delhi) , Dwarka, Delhi"
"International Institute of Health Management Research, Delhi"
"International Institute of Health Management Research, New Delhi"
"International Institute of Industrial Safety Management, IIISM , Nagarbhavi, Bangalore"
"International Institute of Information Technology - [IIIT], Bhubaneswar"
"International Institute of Information Technology, [IIIT] Bhubaneswar"
"International Institute of Information Technology, [IIIT] Hyderabad"
"International Institute of Management & Entrepreneurship , Kanpur"
"International Institute of Management & Human Resource Development for Women - [IIMHRD], Pune"
"International Institute of Management and Human Resource Development (W) , Hinjewadi, Pune"
"International Institute of Management and Human Resource Development, Pune"
"International Institute of Management Media and Institute of Technology - [IIMMIT], New Delhi"
"International Institute of Management Media and Institute of Technology, New Delhi"
"International Institute of Management Sciences - [IIMS], Howrah"
"International Institute of Management Sciences , Salt Lake City, Kolkata"
"International Institute of Management Sciences (IIMS, Kolkata) , Uluberia Palara, Kolkata"
"International Institute Of Management Sciences, [IIMS] Kolkata"
"International Institute of Management Studies - [IIMS], Pune"
"International Institute of Management Studies, [IIMS] Pune"
"International Institute of Management Studies, Pune"
"International Institute of Management Studies, Pune (IIMS Pune) , Hinjewadi, Pune"
"International Institute of Management, Media and Information Technology , GTB Nagar, Delhi"
"International Institute of Management, Media and IT, Delhi"
"International Institute of Mass Media - [IIMM], New Delhi"
"International Institute of Mass Media, New Delhi"
"International Institute of Professional Studies - [IIPS], Indore"
"International Institute of Professional Studies (IIPS, Indore) , Indore"
"International Institute of Professional Studies, [IIPS] Indore"
"International Institute Of Professional Studies, Devi Ahilya University, Indore"
"International Institute of Sports Management (IISM) , Churchgate, Mumbai"
"International Institution of Management , Okhla, Delhi"
"International Management Centre - [IMC], New Delhi"
"International Management Centre (IMC DELHI) , South Ex 1, Delhi"
"International Management Centre, New Delhi"
"International Management Institute - [IMI], Bhubaneswar"
"International Management Institute - [IMI], New Delhi"
"International Management Institute- [IMI], Kolkata"
"International Management Institute, [IMI] New Delhi"
"International Management Institute, Bhubaneswar"
"International Management Institute, Bhubaneswar (IMI Bhubaneswar) , Bhubaneswar"
"International Management Institute, Delhi"
"International Management Institute, Delhi (IMI) , Qutab Institutional Area, Delhi"
"International Management Institute, Kolkata"
"International Management Institute, Kolkata (IMI, Kolkata) , Alipore, Kolkata"
"International Maritime Academy - [IMA], Chennai"
"International Maritime Academy, [IMA] Chennai"
"International Maritime Academy, Chennai"
"International School for Applied Technology - [ISAT], Ranchi"
"International School for Applied Technology, [ISAT] Ranchi"
"International School of Business - [ISB], Kolkata"
"International School of Business (ISB) , Salt Lake City, Kolkata"
"International School of Business & Media - [ISB&M], Kolkata"
"International School of Business & Media, Gurgaon , Gurgaon"
"International School of Business & Media, Kolkata , Rajarhat, Kolkata"
"International School of Business & Media,Mulshi , Mulshi, Pune"
"International School of Business & Media,Viman Nagar , Viman Nagar, Pune"
"International School of Business & Research, [ISBR] Chennai"
"International School of Business and Media - [ISB&M] Nande, Pune"
"International School of Business and Media, [ISBM] Pune"
"International School of Business and Media, Bangalore (ISB&M, Bangalore) , Sompura Industrial Area, Bangalore"
"International School of Business and Media, Pune"
"International School of Business and Media, Pune , Nande, Pune"
"International School of Business and Research - [ISBR Business School], Bangalore"
"International School of Business and Research - [ISBR], Chennai"
"International School of Business and Research, [ISBR] Bangalore"
"International School of Business Management - [ISBM], Bhubaneswar"
"International School of Business Management , Bhubaneswar"
"International School of Business Management, Bhubaneswar"
"International School of Business Management, Jaipur"
"International School of Business, [ISB] Kolkata"
"International School of Informatics and Management - [IIIM], Jaipur"
"International School of Informatics and Management, [ISIM] Jaipur"
"International School of Informatics and Management, Jaipur"
"International School of Information Management (ISIM Mysore) , Mysore"
"International School of Management - [ISM], Patna"
"International School of Management & Technology - [ISMT], Mumbai"
"International School of Management and Research - [ISMR] Wadki, Pune"
"International School of Management and Research, [ISMR] Pune"
"International School of Management and Research, Pune"
"International School of Management and Research, Wadki , Hadapsar, Pune"
"International School of Management Excellence (ISME, Bangalore) , Sarjapur Road, Bangalore"
"International School of Management Excellence-[ISME], Bangalore"
"International School of Management Excellence, [ISME] Bangalore"
"International School of Management Excellence, Bangalore"
"International School of Management Patna (ISM Patna) , Patna"
"International School of Management Sciences (ISMS) , Kanakapura Road, Bangalore"
"International School of Management Sciences, [ISMS] Bangalore"
"International School of Management Studies - [ISMS], Pune"
"International School of Management, Patna"
"International Travel and Tourism Institute, Ahmedabad"
"Interscience Institute of Management and Technology (IIMT Bhubaneswar) , Bhubaneswar"
"Interscience Institute of Management and Technology, Bhubaneswar"
"Invertis Institute of Management Studies - [IIMS], Bareilly"
"Invertis Institute of Management Studies , Bareilly"
"Invertis Institute of Management Studies, [IIMS] Bareilly"
"Invertis Institute of Management Studies, Bareilly"
"Invertis University (IU Bareilly) , Bareilly"
"Invertis University, [IU] Bareilly"
"Invertis University, Bareilly"
"IPAG Business School, France"
"IPER Business School , Bhubaneswar"
"IPS Business School , Jaipur"
"IPS Business School, [IPSBS] Jaipur"
"IPS Business School, Jaipur"
"IPS College of Technology and Management, [IPSCTM] Gwalior"
"IPS College of Technology and Management, Gwalior"
"IPS Institute of Professional Studies, Meerut"
"IPSR Group of Institutions (IPSR Sohramau) , Lucknow"
"Ironwood Sports Management Global Academy (Ironwood, Mumbai) , Lower Parel, Mumbai"
"Isara Institute of Management and Professional Studies , Vikas Puri, Delhi"
"ISBM University , Chhattisgarh - Other"
"ISBM University, Gariyaband"
"ISBR Business School (ISBR Bangalore) , Electronic City, Bangalore"
"ISBR Business School, Bangalore"
"ISBR Business School, Chennai , Perungudi, Chennai"
"ISF College of pharmacy, [ISFC] Moga"
"ISF College of pharmacy, Moga"
"Ishan Institute of Management and Technology - [IIMT], Greater Noida"
"Ishan Institute of Management and Technology, [IIMT] Greater Noida"
"Ishan Institute of Management and Technology, Greater Noida"
"Ishwarchand Vidya Sagar Institute of Techonolgy (IVSIT) , Mathura"
"ISL Engineering College - [ISLEC], Hyderabad"
"ISL Women's Engineering College, [ISLWEC] Hyderabad"
"Islamia College of Science and Commerce, Srinagar"
"Islamic University of Science and Technology - [IUST], Pulwama"
"Islamic University of Science and Technology, Pulwama"
"Ispat Autonomous College, Rourkela"
"ISTTM Business School, Hyderabad"
"ISTTM Technology Business School (ISTTM) , Hi Tech City, Hyderabad"
"ITERC Group of Institutions , Ghaziabad"
"ITM Business School, Bangalore , Bannerghatta Road, Bangalore"
"ITM Business School, Chennai"
"ITM Business School, Chennai , Old Mahabalipuram Road, Chennai"
"ITM Business School, Dombivili , Dombivili East, Thane"
"ITM Business School, Hullimavu, Bangalore"
"ITM Business School, Mumbai"
"ITM Business School, Navi Mumbai"
"ITM Business School, Navi Mumbai (ITM) , Navi Mumbai"
"ITM Business School, Noida"
"ITM Business School, Warangal"
"ITM Business School, Warangal , Warangal"
"ITM College of Arts and Science, Kannur"
"ITM Institute of Management & Research , Nagpur"
"ITM Institute of Management and Research, Nagpur"
"ITM School of Business, [ITMSB] Gwalior"
"ITM School of Business, Gwalior"
"ITM SIA Business School, Mumbai"
"ITM Universe (ITM, Vadodara) , Vadodara"
"ITM University (ITM, Gwalior) , Gwalior"
"ITM University, [ITMU] Gwalior"
"ITM University, [ITMU] Mumbai"
"ITM University, Gwalior"
"ITM University, Raipur , Raipur"
"ITM University, School of Business - [ITM-SOB], Gwalior"
"ITM Vocational University - [ITMVU], Vadodara"
"ITM Vocational University , Vadodara"
"ITM Vocational University, Vadodara"
"ITS Engineering College (ITSEC, Greater Noida) , Greater Noida"
"ITS Engineering College, [ITSECGN] Greater Noida"
"ITS Engineering College, Greater Noida"
"ITS Institute of Management , Greater Noida"
"ITS Institute of Technology and Science, Ghaziabad"
"ITS Institute of Technology and Science, Mohan Nagar, Ghaziabad"
"ITS UG Institute, Mohan Nagar"
"iVentures Academy of Business & Finance , Connaught Place, Delhi"
"Izee Business School - [IZEE], Bangalore"
"IZee Business School (IZee) , Electronic City, Bangalore"
"Izee Business School, [IZEE] Bangalore"
"J D Birla Institute, Kolkata"
"J D Women's College, Patna"
"J.B. Institute of Engineering & Technology - [JBIET], Hyderabad"
"J.B. Institute of Engineering and Technology (JBIET) , Moinabad, Hyderabad"
"J.D.C. Bytco Institute of Management Studies & Research - [IMSR], Nashik"
"J.D.C. Bytco Institute of Management Studies and Research , Nashik"
"J.D.Women’s College (JDWC) , Patna"
"J.J. College of Engineering and Technology - [JJCET], Thiruchirapalli"
"J.J. College of Engineering and Technology(JJCET) , Tiruchirappalli"
"J.K.K. Nattraja College of Engineering and Technology - [JKKNCET], Namakkal"
"J.S Hindu (P.G.) College, Amroha"
"JACOB Nettikkadan, Kochi"
"Jadavpur University, Kolkata"
"Jagadguru Rambhadracharya Handicapped University , Uttar Pradesh - Other"
"Jagadguru Rambhadracharya Handicapped University, Chitrakoot"
"Jagadguru Rambhadracharya Handicapped University, Chitrakoot Dham"
"Jagadguru Sri Shivarathreeswara University - [JSS University], Mysore"
"Jagadguru Sri Shivarathreeswara University , Mysore"
"Jagan Institute of Management Studies - [JIMS] Sector-5 Rohini, New Delhi"
"Jagan Institute of Management Studies - [JIMS], Jaipur"
"Jagan Institute of Management Studies (JIMS Jaipur) , Jaipur"
"Jagan Institute of Management Studies (JIMS), Sector-5, Rohini , Rohini, Delhi"
"Jagan Institute of Management Studies, [JIMS] Jaipur"
"Jagan Institute of Management Studies, [JIMS] New Delhi"
"Jagan Institute of Management Studies, Jaipur"
"Jagan Institute of Management Studies, Rohini, Delhi"
"Jagan Nath University, [JNU] Jaipur"
"Jagan Nath University, Bahadurgarh"
"Jagan Nath University, Jaipur , Jaipur"
"Jagannath Institute of Management &  Engineering - [JIME], Cuttack"
"Jagannath Institute of Management & Engineering, Cuttack"
"Jagannath Institute of Management Sciences, Delhi"
"JaganNath Institute of Management Sciences, Rohini"
"Jagannath International Management School - [JIMS] Kalkaji, New Delhi"
"Jagannath International Management School (JIMS) , Kalkaji, Delhi"
"Jagannath International Management School, [JIMS] New Delhi"
"Jagannath International Management School, Kalkaji, New Delhi"
"Jagannath International Management School, New Delhi"
"Jagannath Jain College, Jhumri Telaiya"
"Jagannath Rathi Vocational Guidance and Training Institute, [JRVGTI] Pune"
"Jagannath University (JU Delhi NCR) , Jhajjar"
"Jagannath University NCR Haryana, Bahadurgarh"
"Jagannath University, Jaipur"
"Jagannath University, Jhajjar"
"Jagdishprasad Jhabarmal Tibrewala University - [JJTU], Jhunjhunu"
"Jagdishprasad Jhabarmal Tibrewala University, [JJTU] Jhunjhunu"
"Jagiroad College, [JC] Assam"
"Jagmohan Institute of Management and Technology - [JIMT], Bhaghpat"
"Jagmohan Institute of Management and Technology, Bagpat"
"Jagmohan Institute of Management and Technology, Bhaghpat"
"Jagran Institue of Communication & Management, (JICM, Bhopal) , Bhopal"
"Jagran Institute of Communication and Management, Bhopal"
"Jagran Institute of Management and Mass Communication - [JIMMC], Noida"
"Jagran Institute of Management and Mass Communication, [JIMMC] Noida"
"Jagran Institute of Management, Kanpur"
"Jagran Institute of Management(JIM) , Kanpur"
"Jagran Lakecity University (JLU) , Bhopal"
"Jagran Lakecity University- [JLU], Bhopal"
"Jagran LakeCity University, [JLU] Bhopal"
"Jagran Lakecity University, Bhopal"
"Jagruti Institute of Engineering and Technology - [JIET], Rangareddi"
"Jagruti Institute of Engineering and Technology (JIET, Telangana) , Ibrahimpatnam, Hyderabad"
"Jagruti Institute of Engineering and Technology, [JIET] Rangareddi"
"Jahangirabad Institute of Technology (JIT, Barabanki) , Uttar Pradesh - Other"
"Jahangirabad Institute of Technology, Barabanki"
"Jahnavi Women's College, Narayanguda"
"Jai Bharath Arts and Science College, Cochin"
"Jai Bharath School of Management Studies (JBSMS) , Kochi"
"Jai Bharath School of Management Studies, Cochin"
"Jai Hind College, Mumbai"
"Jai Narain College of Technology - [JNCT], Bhopal"
"Jai Narain college of Technology (JNCT) , Bhopal"
"Jai Narain Vyas University - [JNVU], Jodhpur"
"Jai Narain Vyas University, [JNVU] Jodhpur"
"Jai Prakash Vishwavidyalaya, Chapra"
"Jai Radha Raman School of Management, Noida"
"Jaikranti College, Pune"
"Jain College (JC Gwalior) , Gwalior"
"Jain College of Engineering - [JCE], Belgaum"
"Jain College of Engineering (JCE Belgaum) , Belgaum"
"Jain College of Engineering, [JCE] Belgaum"
"Jain College of MCA and MBA - [JCMM], Belgaum"
"Jain College of MCA and MBA, Belgaum"
"Jain College, Gwalior"
"Jain College, Jamshedpur"
"Jain Group of Institution , JC Road, Bangalore"
"Jain Institute of Management & Entrepreneurship - [JIME], Jamshedpur"
"Jain Institute of Management and Entrepreneurship, Jamshedpur"
"Jain Institute of Technology - [JIT], Davanagere"
"Jain Institute of Technology (JIT Davangere) , Davangere"
"Jain Institute of Technology, [JIT] Davanagere"
"Jain University - [JU], Bangalore"
"Jain University (JU Bangalore) , Jayanagar, Bangalore"
"Jain University, Bangalore"
"Jain Vishva Bharati University, [JVBU] Nagaur"
"Jain Vishva Bharati University, Nagaur"
"Jaipur Engineering College and Research Centre School of Management - [JECRC], Jaipur"
"Jaipur Engineering College and Research Centre School of Management, [JECRCSM] Jaipur"
"Jaipur Institute of Technology Group of Institution, [JITGI] Jaipur"
"Jaipur Institute of Technology Group of Institution, Jaipur"
"Jaipur National University - [JNU], Jaipur"
"Jaipur National University (JNU, Jaipur) , Jaipur"
"Jaipur National University, [JNU] Jaipur"
"Jaipur National University, School of Business & Management, Jaipur"
"Jaipuria Institute of Management - [JIM], Indore"
"Jaipuria Institute of Management - [JIM], Lucknow"
"Jaipuria Institute of Management - [JIM], Noida"
"Jaipuria Institute of Management (JIM Ghaziabad) , Ghaziabad"
"Jaipuria Institute of Management (JIM Indore) , Indore"
"Jaipuria Institute of Management (JIM Jaipur) , Jaipur"
"Jaipuria Institute of Management (JIM Lucknow) , Lucknow"
"Jaipuria Institute of Management (JIM Noida) , Noida"
"Jaipuria Institute of Management Jaipur - [JIM], Jaipur"
"Jaipuria Institute of Management, [JIM] Indore"
"Jaipuria Institute of Management, [JIM] Jaipur"
"Jaipuria Institute of Management, [JIM] Lucknow"
"Jaipuria Institute of Management, [JIM] Noida"
"Jaipuria Institute of Management, Ghaziabad"
"Jaipuria Institute of Management, Indore"
"Jaipuria Institute of Management, Jaipur"
"Jaipuria Institute of Management, Lucknow"
"Jaipuria Institute of Management, Noida"
"Jaipuria School of Business, Ghaziabad"
"Jairam Arts & Scinence College, [JASC] Salem"
"Jairam Arts and Science College, Salem"
"Jamal Institute of Management , Tiruchirappalli"
"Jamal Mohamed College - [JMC], Thiruchirapalli"
"Jamal Mohamed College, [JMC] Tiruchirappalli"
"Jamal Mohamed College,Tiruchirappalli"
"James College of Engineering and Technology (JAMCET) , Kanyakumari"
"James College of Engineering and Technology, [JCET] Kanyakumari"
"James College of Engineering and Technology, Kanyakumari"
"Jamia Hamdard University (JHU, Delhi ) , Hamdard Nagar, Delhi"
"Jamia Hamdard University, New Delhi"
"Jamia Millia Islamia (JMI) , Jamia Nagar, Delhi"
"Jamia Millia Islamia University-[JMI], New Delhi"
"Jamia Millia Islamia University, New Delhi"
"Jamia Millia Islamia, New Delhi"
"Jamnalal Bajaj Institute of Management Studies -[JBIMS], Mumbai"
"Jamnalal Bajaj Institute of Management Studies (JBIMS) , Churchgate, Mumbai"
"Jamnalal Bajaj Institute of Management Studies, [JBIMS] Mumbai"
"Jamnalal Bajaj Institute of Management Studies, Mumbai"
"Jamshedpur Women's College, Jamshedpur"
"Jamshedpur Worker's College, Jamshedpur"
"Jamshedpur Workers College, Jamshedpur"
"Jan Nayak Ch.Devi Lal Vidyapeeth , Haryana - Other"
"Janaki Devi Vocational Centre, New Delhi"
"Janardan Rai Nagar Rajasthan Vidyapeeth University - [JRNRVU], Udaipur"
"Janardan Rai Nagar Rajasthan Vidyapeeth University (JRNRVU) , Udaipur"
"Janardan Rai Nagar Rajasthan Vidyapeeth, Faculty of Management Studies- [FMS], Udaipur"
"Janhit Institute of Education & Information (JIEI) , Greater Noida"
"Janhit School of Management , Ghaziabad"
"Janhit School of Management, Ghaziabad"
"Janki Devi Vocational Centre, New Delhi"
"Janki Ji Institute of Management and Technology - [JIMT], Yamuna Nagar"
"Janki Ji Institute of Management and Technology, [JJIMT] Yamuna Nagar"
"Jankidevi Bajaj Institute of Management Studies - [JDBIMS], Mumbai"
"Jankidevi Bajaj Institute of Management Studies (JDBIMS Pune) , Karve Nagar, Pune"
"Jankidevi Bajaj Institute of Management Studies (JDBIMS) , Santacruz West, Mumbai"
"Jankidevi Bajaj Institute of Management Studies, [JBIMS] Mumbai"
"Jankidevi Bajaj Institute of Management Studies, Mumbai"
"Janopakari Sri Doddanna Setty's SLN College of Arts and Commerce, Bangalore"
"Janseva Shikshan Mandal Arts Commerce and Science College, Thane"
"Jansons School of Business - [JSB], Coimbatore"
"Jansons School of Business , Coimbatore"
"Jansons School of Business, [JSB] Coimbatore"
"Jansons School of Business, Coimbatore"
"Janta Vidya Mandir Ganpat Rai Rasiwasia College - [JVMGRR], Bhiwani"
"Janta Vidya Mandir Ganpat Rai Rasiwasia College, [JVMGRRC] Bhiwani"
"Jaro Education for Distance MBA, Delhi"
"Jaro Institute of Technology and Distance Education, Bangalore"
"Jasdev Singh Sandhu Institute of Engineering and Technology - [JSSIET], Patiala"
"Jasdev Singh Sandhu Institute of Engineering and Technology, [JSSIET] Patiala"
"Jashbhai Maganbhai Patel College of Commerce, [JMPCC] Mumbai"
"Jasoda Devi College for Management, [JDCM] Jaipur"
"Jasoda Devi College for Management, Jaipur"
"Jasoda Devi Colleges, Jaipur"
"Jawahar Lal Nehru Post Graduate College, Etah"
"Jawahar Science College, [JSC] Cuddalore"
"Jawaharlal College of Engineering and Technology - [JCET] Ottapalam, Palakkad"
"Jawaharlal College of Engineering and Technology (JCET Kerala) , Kerala - Other"
"Jawaharlal College of Engineering and Technology, Palakkad"
"Jawaharlal Nehru College of Technology - [JNCT], Rewa"
"Jawaharlal Nehru College of Technology, [JNCT] Rewa"
"Jawaharlal Nehru College, Bhopal"
"Jawaharlal Nehru Institute of Business Management, Ujjain"
"Jawaharlal Nehru Institute of Technology - [JNIT], Ibrahimpatnam"
"Jawaharlal Nehru Institute of Technology, [JNIT] Rangareddi"
"Jawaharlal Nehru Krishi Vishwa Vidyalaya - [JNKVV], Jabalpur"
"Jawaharlal Nehru National College of Engineering - [JNNCE], Shimoga"
"Jawaharlal Nehru National College of Engineering (JNNCE) , Shimoga"
"Jawaharlal Nehru National College of Engineering, [JNNCE] Shimoga"
"Jawaharlal Nehru School of Management Studies, Assam University, Silchar"
"Jawaharlal Nehru Technological University - [JNTU], Ananthapur"
"Jawaharlal Nehru Technological University - [JNTU], Hyderabad"
"Jawaharlal Nehru Technological University - [JNTU], Kakinada"
"Jawaharlal Nehru Technological University of Distance Education, [JNTUDE] Hyderabad"
"Jawaharlal Nehru Technological University, [JNTU] Anantapur"
"Jawaharlal Nehru Technological University, [JNTU] Kakinada"
"Jawaharlal Nehru Technological University, Hyderabad , Kukatpally, Hyderabad"
"Jawaharlal Nehru University, [JNU] New Delhi"
"Jawaharlal Nehru University, New Delhi"
"Jawarharlal Nehru Institute of Technology , Ibrahimpatnam, Hyderabad"
"Jawarharlal Nehru School of Management Studies , Silchar"
"Jay Shriram College of Technology, [JSCT] Tiruppur"
"Jay Shriram Group of Institutions , Tamil Nadu - Other"
"Jay Shriram Group of Institutions, Tiruppur"
"Jaya College of Arts and Science - [JCAS], Chennai"
"Jaya College of Arts and Science, [JCAS] Chennai"
"Jaya College of Arts and Science, Thiruninravur"
"Jaya College of Engineering and Technology - [JCET], Poonamallee"
"Jaya Engineering College - [JEC], Chennai"
"Jaya Engineering College (JEC) , Thiruninravur, Chennai"
"Jaya Engineering College, [JEC] Chennai"
"Jaya Group of Intitutions, [JGI] Chennai"
"Jaya Group of Intitutions, Chennai"
"Jaya Prakash Narayan College of Engineering JPNCE) , Telangana-Other"
"Jayadev Institute of Social Sciences and Research , Bhubaneswar"
"Jayagovind Harigopal Agarwal Agarsen College, Chennai"
"Jayalakshmi Institute of Technology (JIT Dharmapuri) , Tamil Nadu - Other"
"Jayalakshmi Institute of Technology, [JIT] Dharmapuri"
"Jayalakshmi Institute of Technology, Dharmapuri"
"Jayam Arts and Science College, Dharmapuri"
"Jayam College of Engineering and Technology - [JCET], Dharmapuri"
"Jayam College of Engineering and Technology, [JCET] Dharmapuri"
"Jayamukhi Institute of Technological Sciences - [JITS], Warangal"
"Jayamukhi Institute of Technological Sciences (JITS) , Warangal"
"Jayamukhi Institute of Technological Sciences, [JITS] Warangal"
"Jayaprakash Narayan College of Engineering - [JPNCE], Mahabub Nagar"
"Jayaprakash Narayan College of Engineering, [JNCE] Mahbubnagar"
"Jayaraj Annapackiam College for Women, Periyakulam"
"Jayawant Institute of Management Studies - [JIMS] Tathawade, Pune"
"Jayawant Institute of Management Studies , Tathawade, Pune"
"Jayawantrao Sawant College of Engineering- [JSCOE], Pune"
"Jayawantrao Sawant College of Engineering, [JSCE] Pune"
"Jayawantrao Sawant Institute of Management and Research (JSIMR) , Hadapsar, Pune"
"Jayawantrao Sawant Institute of Management and Research, Pune"
"Jayoti Vidyapeeth Women's University - [JVWU], Jaipur"
"Jayoti Vidyapeeth Women's University, [JVWU] Jaipur"
"Jaypee Business School - [JBS], Noida"
"Jaypee Business School, Noida"
"Jaypee Business School(JBS) , Noida"
"Jaypee Institute of Information Technology University - [JIIT], Noida"
"Jaypee Institute of Information Technology University, [JIITU] Noida"
"Jaypee University, Anoopshahr"
"Jaywant Institute Of Management - [JIM], Satara"
"Jaywant Institute of Management, Karad"
"JB Institute of Engineering & Technology, [JBIET] Hyderabad"
"JB Institute of Post Graduate Courses, [JBIPGC] Tirupati"
"JB Institute of Post Graduate Courses, Tirupati"
"JCD Institute of Business Management, [JCDIBM] Sirsa"
"JCD Institute of Business Management, Sirsa"
"JD Birla Institute, Kolkata"
"JD College of Engineering and Management (JDCEM) , Nagpur"
"JD College of Engineering and Management, [JDCEM] Nagpur"
"JD College of Engineering and Management, Nagpur"
"JD Women's College, Patna"
"JDC Bytco Institute of Management Studies and Research, Nashik"
"JECRC University - [JU], Jaipur"
"JECRC University - School of Management & Commerce, Jaipur"
"JECRC University (JU, Jaipur) , Jaipur"
"JECRC University, [JECRCU] Jaipur"
"JECRC University, School of Management, Jaipur"
"Jeev Sewa Sansthan Group of Institutions for Women Faculty of Management, Bhopal"
"Jeev Sewa Sansthan Group of Institutions for Women-Faculty Of Management (JSSGIW) , Bhopal"
"Jeevan Chanan PG Mahila Mahavidyalaya, Karnal"
"Jeevandeep Institute of Management & Technology (JDIMT) , Varanasi"
"Jeevandeep Institute of Management and Technology, Varanasi"
"Jei Mathaajee College of Engineering - [JMCE], Kanchipuram"
"JEI Mathaajee College of Engineering (JEI MCE, Kanchipuram) , Kanchipuram"
"Jeppiaar Engineering College, Chennai"
"Jeppiaar Maamallan Institute of Technology, Sriperumbudur"
"Jerusalem College of Engineering - [JCE], Chennai"
"Jerusalem College of Engineering , Pallikaranai, Chennai"
"Jerusalem College of Engineering, [JCE] Chennai"
"Jharkhand Rai University - [JRU], Ranchi"
"Jharkhand Rai University, [JRU] Ranchi"
"Jharkhand Rai University, Ranchi"
"Jharkhand Rai University. , Ranchi"
"Jhulelal Institute of Technology - [JIT], Nagpur"
"Jhulelal Institute of Technology (JIT- Nagpur) , Nagpur"
"Jhulelal Institute of Technology, [JIT] Nagpur"
"Jhunjhunwala Business School - [JBS], Faizabad"
"Jhunjhunwala Business School (JBS, Faizabad) , Uttar Pradesh - Other"
"Jhunjhunwala Business School, Faizabad"
"Jhunjhunwala Business School, Faizabad"
"Jhunjhunwala Post Graduate College , Uttar Pradesh - Other"
"Jibran Quadri Institute of Management Sciences And Research - [JQIM], Aurangabad"
"Jibran Quadri Institute of Management Sciences And Research, [JQIMSR] Aurangabad"
"JIET Group of Institutions (JIET) , Jodhpur"
"Jindal Global Business School, [JGBS] Sonepat"
"Jindal Global Business School, Sonepat (JGBS) , Sonepat"
"Jindal Global Business School, Sonipat"
"JIS College of Engineering - [JISCE], Nadia"
"JIS College of Engineering (JISCE) , Kalyani, Kolkata"
"JIS College of Engineering, Kolkata"
"JIS University , Agorpara, Kolkata"
"JIS University, Kolkata"
"Jivkaran Institute of Business Administration, Vidyanagar"
"Jivkaran Institute of Social Work, Vidhyanagar"
"Jiwaji University , Gwalior"
"Jiwaji University, Gwalior"
"JJ College of Arts & Science (Autonomous), Pudukkottai"
"JJ College of Arts and Science, [JJCAS] Thiruchirapalli"
"JJ College of Engineering and Technology, [JJCET] Thiruchirapalli"
"JK Business School - [JKBS], Gurgaon"
"JK Business School (JKBS) , Gurgaon"
"JK Business School, [JKBS] Gurgaon"
"JK Business School, Gurgaon"
"JK Institute of Management and Technology - [JKIMT], Karnal"
"JK Institute of Management and Technology (JKIMT) , Karnal"
"JK Institute of Management and Technology, Karnal"
"JK Lakshmipat University - [JKLU], Jaipur"
"JK Lakshmipat University , Jaipur"
"JK Lakshmipat University, [JKLU] Jaipur"
"JK Lakshmipat University, Institute of Management Studies, Jaipur"
"JK Padampat Singhania Institute of Management and Technology - [JKPS], Gurgaon"
"JK Padampat Singhania Institute of Management and Technology, [JKPSIMT] Gurgaon"
"JK Padampat Singhania Institute of Management and Technology, Gurgaon"
"JKK Muniraja College of Technology - [JKKMCT], Coimbatore"
"JKK Muniraja College of Technology, [JKKMCT] Coimbatore"
"JKK Munirajah College of Technology - [JKKMCT], Erode"
"JKK Munirajah College of Technology, [JKKMCT] Erode"
"JKK Nattraja College of Arts and Science, Komarapalayam"
"JM College of Arts and Science, Malappuram"
"JM Patel College of Arts Commerce and Science, [JMPCACS] Bhandara"
"JM Patel College of Arts Commerce and Science, Bhandara"
"Jnana Jyothi Degree College, Bangalore"
"Jnana Vikas Institute of Technology - [JVIT], Bangalore"
"Jnana Vikas Institute of Technology , Bidadi, Bangalore"
"Jnana Vikas Institute of Technology, [JVIT] Bangalore"
"JNCollege of Technology, [JNCT] Bhopal"
"JNN Institute of Engineering - [JNNIE], Thiruvallur"
"JNN Institute of Engineering, [JNNIE] Thiruvallur"
"JNS Kashmiri Girls Degree College, Amroha"
"JNTU Hyderabad, School of Management Studies (JNTUH, SMS) , Kukatpally, Hyderabad"
"JNTUA, Department of Management Studies, Anantapur"
"JNTUH School of Management Studies, Hyderabad"
"JNTUH, School of Continuing and Distance Education - [SCDE], Hyderabad"
"Jodhpur Institute of Engineering and Technology - [JIET], Jodhpur"
"Jodhpur Institute of Engineering and Technology, [JIET] Jodhpur"
"Jodhpur National University - [JNU], Jodhpur"
"Jodhpur National University , Jodhpur"
"Jodhpur National University, Jodhpur"
"Jogananda Dev Satradhikar Goswami College, Golaghat"
"Joginpalli B.R.Engineering College (JBREC) , Moinabad, Hyderabad"
"Joginpally BR Engineering College -[JBREC]  Yenkapally, Hyderabad"
"Joginpally BR Engineering College, [JBREC] Rangareddi"
"John Paul Memorial Educational Institutions, Idukki"
"JP College of Arts and Science, Tirunelveli"
"JP Institute of Excellence , Malviya Nagar, Delhi"
"JP Institute of Hotel Management & Catering Technology, [JPIHMCT] Meerut"
"JP Institute of Hotel Management & Catering Technology, Meerut"
"JP Institute of Management - [JPIM], Meerut"
"JP Institute of Management , Meerut"
"JP Institute of Management, Meerut"
"JP School of Business, Meerut"
"JRE Group of Institutions - [JRE], Greater Noida"
"JRE Group of Institutions (JRE) , Greater Noida"
"JRE School of Management - [JRE-SOM], Greater Noida"
